"","logFC_limma","P.Value_limma","logFC_edgeR","FDR_edgeR","log2FoldChange_DESeq2","padj_DESeq2"
"Dnajc15",0.188902403646998,0.521189520444923,0.231146262286086,0.748762160077924,0.217446657449044,0.759739863696389
"Crls1",-0.236053702111871,0.837960361003691,-0.759074239270281,0.755676387580901,-0.774749314734245,0.759739863696389
"AI987944",-0.202178872961696,0.336051629315087,-0.138923665876317,0.779374852294547,-0.152236325285435,0.759739863696389
"Ing1",0.105748734290192,0.527451114191877,0.134729045989415,0.713930360783752,0.122336881339197,0.759870210153875
"Chek1",2.01460914534406,0.340619893620112,-1.00603285581533,0.735055641800312,-1.02137685582749,0.759870210153875
"Itpa",0.376510489381184,0.292919908186638,0.257945807096445,0.740862815497624,0.246715523558878,0.759916369737759
"Tiam2",0.55933365265344,0.575072611119704,0.725795257620062,0.741897493324424,0.716318861077822,0.759925357121776
"Rnf123",0.187863952478901,0.366571302066583,0.157025646007559,0.717489076113792,0.14443038524668,0.759925357121776
"Ptar1",0.142504336569389,0.421485576957642,0.143737398288,0.733355909393886,0.130877953633766,0.759925357121776
"Fam98b",-0.35896529421791,0.438463886748926,-0.320679712271785,0.760782553821384,-0.334261304375558,0.759925357121776
"4930579G24Rik",0.783203496778708,0.420987456405842,0.739003711766602,0.741875339994115,0.726523954316775,0.759925357121776
"Rbbp9",0.279125967412333,0.524089789694491,0.328482702735132,0.731833265180096,0.31507477675819,0.75996987027249
"Gtf3c4",-0.395265771293664,0.432674693741386,-0.35486837040534,0.7612184437144,-0.368348946725157,0.760062409187004
"Map2k4",0.578373293801302,0.272397757788077,0.343596851435196,0.72709438711769,0.330961573169569,0.760729479951335
"Taf4b",0.766576074571034,0.398049518540683,0.773702317260751,0.757292778849838,0.763612514855952,0.760779423149809
"Pcif1",0.240945157253289,0.322555418750296,0.165407507338584,0.706951472869606,0.15349429619211,0.760919677426452
"Nrip1",-0.470518464583412,0.863692656744746,-1.22498257910758,0.7189646553759,-1.24197519443245,0.760919677426452
"Vcpkmt",-0.173464096573612,0.435114586184357,-0.153858132570387,0.791651815025621,-0.166630590504545,0.761135449107908
"Impad1",-0.596373289296917,0.607093299133244,-0.805543160063351,0.748823243636628,-0.823697419506193,0.761540577717977
"Il12rb1",0.455054496900917,0.366458765934683,0.386859323215104,0.746148823039656,0.375735867412247,0.761540577717977
"Ankra2",0.124869855281175,0.504785340174028,0.156490224012526,0.743985166439163,0.143761282075971,0.761540577717977
"Pomk",-0.206338101470129,0.377787888456242,-0.159122720907064,0.783609905220516,-0.17251258281085,0.762071286675261
"Tex10",-0.206057432836063,0.433388872232474,-0.165102911750691,0.769990716775382,-0.178328341651257,0.7622107952204
"Tceb1",0.128464648375906,0.416172393540135,0.134247077611604,0.745673051830331,0.121558299682514,0.7622107952204
"Fyttd1",0.113792055573728,0.581974420401283,0.164817359509769,0.729055064655189,0.151629727550162,0.7622107952204
"Cd14",-1.73789482383284,0.283299378382851,-0.699539881231825,0.735148045685778,-0.717795130194547,0.7622107952204
"4930503L19Rik",-0.37946905891694,0.406558559430645,-0.339619554287635,0.766821911312673,-0.353223824385749,0.7622107952204
"Zfp94",0.260870826278644,0.519156714595999,0.289337320890151,0.735148045685778,0.275892171804396,0.762506221247223
"Slfn9",2.55491577185501,0.160167450432319,1.13869597696954,0.720448268149956,1.13385275969421,0.763245522322874
"Med15",-0.142013033023822,0.426271111476407,-0.117847063703816,0.787740763437366,-0.130710261897715,0.763245522322874
"Qars",0.118220220077884,0.514454564248021,0.149759057242313,0.735891341993407,0.136943932556735,0.76345132414203
"Aes",-0.163408143230596,0.481216337200444,-0.163981470304125,0.795825845114414,-0.176633654676136,0.76345132414203
"Iqcc",0.163496505763443,0.516788588309205,0.192985425989592,0.7446512204736,0.180302998412291,0.763840017426707
"Arl5b",-0.202353180676504,0.573730002739429,-0.25508166704265,0.764677392791836,-0.266834188384114,0.763950818939506
"Rps25",0.0921350619702785,0.488190547816224,0.101331173052098,0.740520439165284,0.088286262814511,0.763962098797883
"Txlng",-0.145174635726104,0.51781190328943,-0.151299576916638,0.781327931781433,-0.163970742070432,0.763962139827423
"Tbccd1",-0.217852816087412,0.447468350239818,-0.185782246941175,0.786474568585496,-0.199365351738056,0.763999295249066
"Spsb3",-0.121844425981819,0.452960493195506,-0.101909953185232,0.785571577385661,-0.114976999574469,0.7644639578912
"Polr3f",0.305835681720813,0.361938237748068,0.269575953174497,0.747262483792215,0.257562334380664,0.764573493202588
"Stam",0.0545291557641163,0.929488824428415,-0.371262603307605,0.746341197481679,-0.382908433317068,0.764583996279533
"Phf19",-1.15796525146605,0.694223729665335,-1.40491085596501,0.709406141140661,-1.42496733374363,0.764596087361868
"Nup188",-0.163522785692136,0.613187051622038,-0.227304291635938,0.781958536187263,-0.239889908368289,0.76464414532573
"Ube3c",-0.298619739394573,0.44681308372145,-0.277771771218899,0.769990716775382,-0.289790251963307,0.765357744392823
"Zfp46",0.238651060008272,0.531012354365971,0.27470693740869,0.744972053770113,0.26106197581614,0.765364216157034
"Eif1b",-0.212955695161294,0.472403775320861,-0.181400466136247,0.779498638322387,-0.194905377137392,0.765364216157034
"Cdca8",0.266931858019586,0.532308619100057,0.322696616047258,0.741897493324424,0.310390511889248,0.765364216157034
"Bcl9",-0.344765350479447,0.453088585094104,-0.304701932969802,0.762401517650535,-0.318565272282644,0.765364216157034
"Snhg4",-0.297527580699553,0.523799473896772,-0.346221461265961,0.774918906720303,-0.359067571281161,0.765594288926458
"Cisd2",0.117053913558022,0.510434178523032,0.14682696914982,0.739037753347083,0.133932014127444,0.765594288926458
"Atp5e",0.146293484784008,0.568725028046679,0.172628030376612,0.712764724587882,0.159477786777723,0.765594288926458
"Hagh",-0.106466194926689,0.528014651202021,-0.114497716231479,0.797133423832787,-0.126813819467666,0.765976228209648
"9830147E19Rik",-0.464249754301832,0.430801364362059,-0.441430782127293,0.78257511879023,-0.45470396671619,0.766121010484223
"Fbxo8",-0.181987102331348,0.455233799489612,-0.164144097463169,0.80243057601733,-0.177370944136709,0.766267871042672
"Wdr12",-0.0978058384584477,0.590528396625017,-0.116796406338758,0.781958536187263,-0.129146119280874,0.766598458747747
"Pink1",-0.282464068689363,0.445671821814015,-0.268133152594024,0.780630411784842,-0.280671704457855,0.766598458747747
"Ngfrap1",-0.418273718305546,0.448523198932911,-0.368063388740494,0.759220018863055,-0.38205123309655,0.766598458747747
"Foxj3",-0.180225924922295,0.566622882402382,-0.228911221095149,0.780962560093184,-0.241156120436585,0.766598458747747
"Armc5",-0.231244457254167,0.378594611086992,-0.167726380578118,0.780962560093184,-0.181361613633766,0.766598458747747
"Fam208a",-0.152591537814284,0.584417139442182,-0.181640398110585,0.780630411784842,-0.194271584186832,0.766678411365538
"Zxda",-0.470891862257243,0.428911707740324,-0.447076717281746,0.783843595067836,-0.460559287660386,0.766824557414848
"Ndufb3",0.12123919517389,0.551962158703999,0.164082673750911,0.74647763027573,0.151242576417402,0.766824557414848
"Fam133b",-0.207393646438531,0.48840956272559,-0.179502775741208,0.773358357111655,-0.192832726684181,0.766824557414848
"2700060E02Rik",-0.144048232191829,0.391265924897717,-0.107182542914762,0.794013397844793,-0.120309176228579,0.766824557414848
"Ppp4c",-0.342232089982382,0.415793717013348,-0.396277513435701,0.468276590082452,-0.409311951205854,0.767030363991375
"Pgp",0.0105570570726552,0.993595274148126,-0.614769658576416,0.740738875077232,-0.628742377285418,0.767030363991375
"Ctdp1",-0.271979632420781,0.514037131729741,-0.297015197483851,0.767024500308531,-0.310209586198251,0.767030363991375
"Tfip11",-0.199423605325525,0.419734661098328,-0.155803171057947,0.779498638322387,-0.168725636990905,0.767138368466803
"Med22",0.117529694313195,0.514911882162068,0.15057851457994,0.753353575369028,0.137893020813095,0.767138368466803
"Trhr2",3.85199795605443,0.0716673305088018,1.00144528017079,0.726704248864949,0.993584891683521,0.767467477852443
"Sult2b1",-1.52899680363495,0.31849544582597,-0.84917370710034,0.742101948999127,-0.863361148104304,0.767467477852443
"Pisd-ps2",0.143477650432342,0.497374343000287,0.170848343672122,0.761461929586265,0.157952995570761,0.767467477852443
"Ccdc53",0.111198171117073,0.546965922112274,0.151943957810931,0.746300418067911,0.139128087151896,0.767467477852443
"Exoc3",-0.115540707512004,0.424145686577351,-0.0923584478580061,0.800491907493233,-0.10532502295055,0.767731753075744
"Zfp217",-0.248282002212946,0.466229691158039,-0.208500449694394,0.78410938903895,-0.222419866839138,0.767746247949745
"Slc19a2",0.0692029455768088,0.952232791781228,-0.749287169530633,0.764036469714084,-0.763705226477652,0.767746247949745
"Ptpn9",0.515721615859065,0.344996672917641,0.417687338174312,0.764234070641935,0.406714016097893,0.767746247949745
"Abcc10",-0.573941081506296,0.355797927881135,-0.400816511068854,0.75872259723182,-0.415580063966956,0.767746247949745
"Ccpg1os",0.327959979172677,0.491580253299843,0.380512911639373,0.755657571563779,0.367210297347518,0.767752176303794
"Zrsr1",-0.278396346690259,0.763605867923289,-0.526741086770074,0.746488833475512,-0.540931000352989,0.767756572944685
"Kri1",0.121633738166982,0.557835609906382,0.164789734400556,0.743292426273021,0.151910312028965,0.767756572944685
"Dock2",0.103297037401379,0.399333398079976,0.101341744691071,0.735055641800312,0.0889183739409411,0.767756572944685
"Zfp868",0.209465567388374,0.350949950870102,0.142108097569691,0.728628055580983,0.130161372628079,0.767849672929173
"Xndc1",-0.178912447854823,0.523488225365881,-0.201809985419864,0.799837201445197,-0.214057031948135,0.768131446314761
"Mrps26",-0.123450823046658,0.507085827289259,-0.121574653513472,0.790352324982234,-0.134362174729362,0.768131446314761
"M1ap",0.462051028378184,0.511570498779071,0.52616521647261,0.762258479119241,0.51488246779262,0.768353316892379
"Atp6v1h",-0.200849241074292,0.330599841195623,-0.133772454068979,0.792467988610513,-0.147032451673202,0.768898515609166
"Ap5s1",0.141914743540065,0.537128552439951,0.178462027338802,0.741316179136935,0.165787673296687,0.768898515609166
"Alg10b",-0.610419251568909,0.722027746103735,-0.935271004282525,0.750036855214239,-0.953433491607808,0.768955286242168
"Esf1",-0.145085634296646,0.612043543381263,-0.178445292836723,0.770386310581065,-0.191210476889914,0.769014707806274
"Mphosph8",-0.142452789018784,0.528030576921248,-0.150851376405233,0.782951601507583,-0.162882664432355,0.769067365128865
"Ankrd54",0.684120172648695,0.457835552163027,0.491368895997488,0.731402116192324,0.477844302274231,0.769067365128865
"Alyref",0.601235387570448,0.465603305590428,0.618346202702151,0.764476072650929,0.609392800236925,0.769067365128865
"Zfp296",-0.156462147792534,0.394009858856771,-0.119845203010198,0.79686811925638,-0.132961986356111,0.769259001032317
"Ssr3",-0.0938793635495312,0.611848790672569,-0.11568644212325,0.776638306749045,-0.127835474254711,0.769259001032317
"Rps12",0.12933363470419,0.484041927520368,0.139145152782332,0.717489076113792,0.126236324576684,0.769259001032317
"Poc1b",-0.16803253607455,0.50038534867243,-0.174473969351004,0.805161703418463,-0.186592859633049,0.769259001032317
"Fam214a",0.133224348640151,0.507942579145106,0.164431879846362,0.752938453806496,0.15186767258646,0.769259001032317
"6330418K02Rik",-0.529962584436331,0.419157015106658,-0.481941196093146,0.784049508396887,-0.496390323203351,0.769259001032317
"Tmem127",-0.18625657581387,0.421098407461601,-0.139134665519937,0.778564940112399,-0.152473552733165,0.769355598151502
"Abhd2",0.168916900067709,0.654331832351137,0.273513338854615,0.747746021873782,0.259676895176088,0.769355598151502
"Zfp738",-0.442968415044237,0.449688084628397,-0.426165022647297,0.782010194887668,-0.438309336235634,0.769500658262782
"Zfand2a",0.28481347176029,0.522197443201581,0.309910080229276,0.735055641800312,0.296501568299054,0.769500658262782
"Ythdf1",0.266288307564961,0.532155075641933,0.329252907314231,0.749851161428072,0.315800706471113,0.769500658262782
"Ttc32",0.211970423890731,0.440020239453295,0.217538872215941,0.7670403956107,0.204633665438576,0.769500658262782
"Traf6",0.390094665778292,0.332435140576346,0.292359950632344,0.739697774980164,0.279734697219171,0.769500658262782
"Ssfa2",0.391694929391326,0.379379738273049,0.346432798441534,0.75983669961855,0.334540704923541,0.769500658262782
"Smurf1",0.0799465481661756,0.920074115546311,-0.448849451279493,0.746300418067911,-0.459770400236028,0.769500658262782
"Sfswap",-0.180776288615536,0.567453115408802,-0.223960745922934,0.78318140619686,-0.236673178907377,0.769500658262782
"Serpinb7",-2.29928738898376,0.166562026011374,-0.903251024235915,0.746341197481679,-0.917696507754844,0.769500658262782
"Otud6b",-0.21666482588857,0.510914816663149,-0.188237170354935,0.765462821659052,-0.201087626729902,0.769500658262782
"Ogt",-0.0934453573470613,0.493769969129295,-0.0876315771089383,0.805630827393455,-0.100513281633369,0.769500658262782
"Mob3c",-0.17833719318171,0.523187160257313,-0.17574375553253,0.768883292321783,-0.187322400129364,0.769500658262782
"Hspbap1",-0.194474192077842,0.393018067055731,-0.151616478021185,0.783609905220516,-0.163751840255117,0.769500658262782
"Eml6",-0.430165423698615,0.430594039560805,-0.396082571659977,0.784049508396887,-0.409239461755567,0.769500658262782
"Dus3l",0.101180062052062,0.484350091105693,0.120391073351578,0.746341197481679,0.107663676410144,0.769500658262782
"Cul3",0.31448067778,0.471267213300533,0.289183089997511,0.745473500167738,0.27841155135348,0.769500658262782
"Cep295",-0.197180431474796,0.626697993201509,-0.283421239195851,0.776417449894916,-0.295999949856984,0.769500658262782
"Cbr4",0.268628697171755,0.481049219285907,0.283485659289534,0.742107412764542,0.271818880895213,0.769500658262782
"Bri3",-0.761737555181844,0.379480546876883,-0.6474030747307,0.779498638322387,-0.66419402461761,0.769500658262782
"Arl6ip6",0.198477283606948,0.410976386695916,0.193719873411789,0.779374852294547,0.181300896492127,0.769578133061804
"Ms4a4c",-0.201684208342055,0.459060523762925,-0.179661905485669,0.804339920193787,-0.192716811509798,0.769724701694436
"Snx19",0.243155235119824,0.455534204829145,0.253957133554927,0.759220018863055,0.241315235001195,0.769819477823238
"Cnot8",0.109649903695864,0.447294252331031,0.109618594360066,0.728386280071934,0.0974872334132037,0.769824351544246
"Pmpcb",0.138320466583374,0.559018226256152,0.17681804195667,0.740520439165284,0.163907388396665,0.770205750848059
"Hgh1",0.179145967506471,0.509172440505128,0.201722844634722,0.760063559231894,0.188754941057149,0.770205750848059
"1600012H06Rik",-0.148402963761726,0.615591961491966,-0.198078700410871,0.78811531743624,-0.209572309820034,0.770324820884212
"Epb4.1",0.247097069164433,0.477297816695016,0.271777466000227,0.755657571563779,0.258917601052311,0.770435697950622
"Nfu1",0.0922074329290554,0.452999307619734,0.103583380566027,0.739952414442974,0.0908627417202309,0.770568161609668
"Psma1",0.13624819881738,0.469924795016306,0.132639033341743,0.715011784506164,0.119784683766001,0.77062109189885
"1110038F14Rik",0.101277724138842,0.659882625531978,0.172219046360488,0.737906462332326,0.158839323616117,0.77062109189885
"Lysmd2",-0.0125463906424625,0.98627717860978,-0.456203028387098,0.761860668432081,-0.468591332848566,0.770660525851446
"Thumpd1",-0.115733567973343,0.466526556567012,-0.095952967465704,0.786265733554661,-0.108508147268527,0.77091214883953
"Mboat7",0.0840186153350109,0.645889939453861,0.136996438018804,0.723964992044695,0.12371082785879,0.77091214883953
"Mif",-0.086598462100385,0.48947876190009,-0.0772327597616146,0.810218900214549,-0.0899944049934836,0.770994168376251
"Mns1",-0.528892187510579,0.529100845134399,-0.612351306520122,0.780879544200718,-0.625114219227664,0.771025424269251
"Ergic3",-0.0848866253250771,0.526731060978852,-0.0861931854624958,0.80243057601733,-0.0987941882709079,0.771025424269251
"Tmbim4",0.107263811096837,0.444245196103986,0.115048091614423,0.739952414442974,0.102355012757002,0.771227138474047
"Zfp800",-0.23134998088005,0.456408134925222,-0.20719350763222,0.798718148130771,-0.220353408409138,0.771321040421491
"Cmip",-0.239082579259656,0.478786284872021,-0.232796682169162,0.78079636600509,-0.244982544738682,0.771324718205065
"Ankmy2",0.199696543492266,0.499784459065957,0.225610363605285,0.766821911312673,0.213284198974449,0.771324718205065
"Zranb1",-0.245873036552408,0.664409643487089,-0.39925646691864,0.782951601507583,-0.411572814856193,0.771387322749994
"Klhl15",0.298498868842593,0.814582098718483,0.780970995174906,0.750192712917713,0.774324016558698,0.771387322749994
"Eri3",-0.0665164840770718,0.792152197153544,-0.141488565236759,0.766764302023998,-0.153544039672193,0.771387322749994
"Ap2m1",-0.0216661387398673,0.837826360263735,-0.0593167929647579,0.864379379976947,-0.0719935538396756,0.771387322749994
"Ccdc84",0.247837899119477,0.482725604748243,0.258730595106877,0.750036855214239,0.246343837006918,0.7714742523151
"Tmem106b",0.189315691257644,0.523938436792497,0.211491901468578,0.755657571563779,0.198543445414088,0.771500099373539
"Osbpl2",-0.124385341643134,0.42650163570591,-0.101566017399904,0.810218900214549,-0.11443768902322,0.771739673503657
"Rbm47",-0.0653937515715608,0.757027337172695,-0.113503435293372,0.776887231945887,-0.125660403970134,0.771851087475768
"Prpf40a",0.112203636990628,0.45373107758011,0.122654772219967,0.747799073764706,0.110150921260154,0.771851087475768
"Agap2",0.354263602301044,0.435528754639414,0.354750221504741,0.764878312379763,0.342580336274743,0.771851087475768
"Acbd3",-0.196930013046564,0.553438795484312,-0.224452409049988,0.785571577385661,-0.235944658697997,0.771851087475768
"Napsa",0.0752505100971756,0.579188946786656,-0.0755386932360667,0.845536900732654,-0.0883812131916471,0.771898853726614
"Zfp874a",0.227872889602092,0.458070094582701,0.240554106124686,0.759500835155319,0.227537332714789,0.77202679399867
"Wdr83",-0.146608104997538,0.519450951512217,-0.155024213791228,0.800491907493233,-0.167035223319745,0.772063063437214
"Slmo2",0.109000519560841,0.48596503469658,0.126195783892832,0.74469497785871,0.113445720648459,0.772063063437214
"Ccdc9",0.207330062325408,0.568686015373281,0.279533589996025,0.752938453806496,0.266184472484459,0.772063063437214
"Zfp560",-0.221998096665597,0.62888762274557,-0.316457193839454,0.773533766038142,-0.329388099837588,0.772303513433868
"Preb",-0.169693606834935,0.51472753862876,-0.142310585618633,0.773788173345159,-0.155676531567948,0.772303513433868
"Kat2b",-0.527901533053058,0.429924214006022,-0.427193031989509,0.766764302023998,-0.439673672426392,0.772303513433868
"Fam173b",-0.146679044787626,0.580587973574003,-0.182624090286169,0.803015441842671,-0.194383401200322,0.772303513433868
"Cmpk2",0.311793840347031,0.306814931344153,0.218975284974046,0.756197168437192,0.206954135497544,0.772303513433868
"Vps72",-0.0737638177717219,0.561437050849794,-0.0809269524744555,0.812457758612593,-0.093657121614212,0.772696584659561
"Mad2l1bp",-0.163132798089154,0.431559433878834,-0.139492615284128,0.810915007163483,-0.152332334280215,0.772928361923673
"Gm16712",0.456287079799893,0.448958235594915,0.456139464887627,0.776305189377694,0.445309442507031,0.772928361923673
"Fig4",-0.141097958508958,0.426094333748369,-0.110221687856038,0.79283932141183,-0.122830996967249,0.772928361923673
"Fbxw8",-0.0136779121461794,0.979526033721465,-0.308750458631849,0.75983669961855,-0.319792171321659,0.772928361923673
"Dennd6b",0.179684768097661,0.606149089881699,0.257691920729793,0.751590829401304,0.243967724236369,0.772928361923673
"A930013F10Rik",0.387733675221458,0.463571405277477,0.410021625523861,0.773788173345159,0.397202195328655,0.772928361923673
"Gm10778",0.203775937315646,0.53855052404992,0.241073895620998,0.761370651531739,0.227585695538527,0.773036657453154
"Akap9",-0.101223402691249,0.472739341972268,-0.0916280878982536,0.805205657001636,-0.104002033374063,0.773167526686616
"Tfb2m",-0.207246891228155,0.526369028993388,-0.192515518963054,0.786265733554661,-0.205871508940525,0.773460182712203
"Nbl1",3.59809697757622,0.0929209433170491,1.00414500642898,0.735218863336706,0.99381029582978,0.773563026121405
"Myo9b",-0.245443339648473,0.477714360274375,-0.212045508312884,0.786265733554661,-0.224550966139881,0.773563026121405
"Fam120b",-0.126489909401146,0.430218756065996,-0.101995766717451,0.800491907493233,-0.114583318184426,0.773563026121405
"Apex2",0.273906494409273,0.542860607309626,0.326167501076245,0.747799073764706,0.312803330238554,0.773753502296276
"Ring1",-0.153450822215288,0.725154406840216,-0.291252259777967,0.775268405256103,-0.303129040605883,0.7740059820926
"Tpk1",0.247608903042094,0.548651206078619,0.298992053735109,0.757557375267679,0.286954772240668,0.774295605758757
"Nop56",0.0891401537573913,0.510220275768577,0.103097060181514,0.739574670779259,0.0903342714404676,0.774295605758757
"Egr1",-0.475236296945622,0.451129183281256,-0.462870394834972,0.794239070739195,-0.476807913109249,0.774507379670726
"Rbm12b2",-0.283416101805116,0.507318109262242,-0.289526346566786,0.776134723978125,-0.30116473070145,0.775506372495009
"Trp53i13",-0.201521754407099,0.392410380191935,-0.150506710407824,0.798826528209699,-0.16392876124793,0.775739173391978
"Gigyf2",-0.138755110154972,0.465884423134781,-0.122656204401254,0.800491907493233,-0.135286538889171,0.775739173391978
"Ascc3",-0.107186305478336,0.764952169085872,-0.237535256210621,0.780141232255831,-0.249593873542443,0.775739173391978
"Fes",-0.255781742666473,0.594764648838675,-0.267401329424407,0.776305189377694,-0.280653587760909,0.775795633560614
"Cdca7",-0.59505102392594,0.345434157759544,-0.385244523054727,0.759532966998828,-0.396673472114433,0.776065359445385
"Map3k7",0.269378742423101,0.438499587202555,0.255689517985402,0.757426873456576,0.244056271199359,0.776464574849715
"Zfp169",-0.450087403846481,0.478852937290958,-0.443016961145382,0.789137177880713,-0.457490494133045,0.776711982498741
"Tmx3",-0.206803029738681,0.461150836285265,-0.177227275159059,0.806089293500499,-0.190791806576927,0.776711982498741
"Slc44a2",-0.0724832516823204,0.547472629796176,-0.0731957584851971,0.820133464850308,-0.085637477907971,0.776711982498741
"Rtf1",0.187865657627501,0.469783448934335,0.198254761776609,0.776887231945887,0.185317574011633,0.776711982498741
"Ric8b",0.296572726933903,0.523121422431329,0.323288203178376,0.748823243636628,0.31063126518719,0.776711982498741
"Rbsn",-0.134453608381093,0.600279251436175,-0.176199858427554,0.807127988949248,-0.188244358263002,0.776711982498741
"Ranbp3",0.115214327168597,0.391741787999587,0.10942059609668,0.739807054007484,0.0970339080414431,0.776711982498741
"Copz1",0.107672619126642,0.498032055954505,0.116379420020975,0.72623047143265,0.103239775369728,0.776711982498741
"St5",-0.424704945843,0.530702129850827,-0.457997826995173,0.78079636600509,-0.469253752567247,0.777098553801919
"Glrx3",-0.117152822828886,0.481897249384088,-0.0958562979070744,0.79686811925638,-0.108990030366896,0.777098553801919
"Ppp1r13b",0.245011400279768,0.428638731981145,0.240690382515458,0.76580938389281,0.227969632478875,0.777104441071782
"Mlkl",0.681830558954241,0.295792939120056,0.416890183502376,0.746300418067911,0.406092631534275,0.777104441071782
"Ccdc171",-0.249314917842183,0.558531005986477,-0.248419524989172,0.78079636600509,-0.261910671328432,0.777107085850982
"Prrt2",-0.445938434018202,0.460154377587159,-0.433506138339627,0.794978262210684,-0.446485942526504,0.777203316657132
"Casd1",0.276405110884211,0.490652365077755,0.310492715860621,0.765646727625167,0.297564800996152,0.777236462088168
"Zfp661",0.254581754169255,0.551758036115108,0.319621785740353,0.759363652950895,0.306141646204295,0.777313344008544
"Zfp235",-0.282829283925738,0.445941306028526,-0.259366378466483,0.790352324982234,-0.272375753088538,0.777313344008544
"Usp33",-0.205193425339558,0.403948006096981,-0.145677818287065,0.787740763437366,-0.159051648789161,0.777313344008544
"Rnf113a1",-0.409929612714689,0.427076984879019,-0.327776214736828,0.771783517213513,-0.340021199354186,0.777313344008544
"Glipr1",0.202975498654004,0.545818337444131,0.224437894664339,0.755676387580901,0.211868333965012,0.777313344008544
"Ezr",-0.011853865235862,0.919678153866228,-0.0673588043664996,0.839195967437412,-0.0802112153303061,0.777313344008544
"Exoc6b",-0.292991493108977,0.577932004428253,-0.299915334868579,0.765847588082658,-0.313519103203304,0.777313344008544
"Snx6",-0.0833108436521988,0.526970236146646,-0.0827828278659896,0.809568922453818,-0.0951913526953408,0.7785804544991
"Ndufaf3",-0.1519572890603,0.482246835712936,-0.143422590061264,0.809447120426198,-0.155728126944363,0.7785804544991
"Gstt3",-0.0779412306394018,0.827632881813101,-0.215327657406599,0.786265733554661,-0.227531017486503,0.7785804544991
"Cryz",-0.0989103478270992,0.864615788310793,-0.352882055659415,0.76580938389281,-0.364295791277679,0.7785804544991
"Kcmf1",-0.256458474239484,0.550200846733495,-0.283755660334161,0.781327931781433,-0.297019693328501,0.778925835009309
"Ercc3",0.184949130201515,0.629301341230842,0.249671751130307,0.755657571563779,0.23835071599015,0.778925835009309
"Arfgap1",0.123455162848521,0.511748055502751,0.141560196524168,0.746233752208928,0.128631380309613,0.778925835009309
"Rab9",0.17140580385241,0.560388096015531,0.221449586990084,0.774303894143933,0.207875370671551,0.779404620451883
"Rab11b",0.104454633468062,0.349619117304386,0.0886906704661664,0.766815667012884,0.0761859804412643,0.779559634028789
"Nudt18",0.112726159049774,0.591343887069561,0.153656311570167,0.741897493324424,0.140242197874532,0.779600922028925
"Ttc30a1",0.288342755716675,0.47782464388462,0.311125715197805,0.771029534223712,0.298459311273535,0.779996486089536
"Ppapdc2",1.00646082164033,0.360362120337439,0.7341284320631,0.757292778849838,0.723804448438075,0.779996486089536
"Gpatch3",0.339263536173131,0.780836933275573,-0.689603453621313,0.773976676071707,-0.703540486666574,0.779996486089536
"Nusap1",3.47753262967255,0.0845578144118411,1.04945004869781,0.744034748365455,1.04208668242016,0.780256810652854
"Dguok",-0.118694495098699,0.417372153898724,-0.0900578437909527,0.809935467772797,-0.102758943664977,0.780256810652854
"Asun",0.137670375904548,0.581387988068343,0.176599442667075,0.748075715790433,0.164036569487693,0.780549984029402
"Ticam2",0.197556694701585,0.54069358598217,0.229661957815648,0.769335424625376,0.217008126110006,0.7813410013768
"Pdcd7",-0.341240101075596,0.452028473522917,-0.290159708359244,0.780585444423575,-0.302692123451236,0.7813410013768
"Mfsd9",-0.722234740388334,0.406175358663837,-0.601731992615559,0.784049508396887,-0.614556880726807,0.7813410013768
"Rif1",-0.228135216452835,0.497680274593394,-0.226760243203608,0.794719003968451,-0.239640339581142,0.781479293062741
"Pdcd5",-0.118107311441467,0.465735075218811,-0.103241399366108,0.816538553717358,-0.115786816770469,0.781479293062741
"Cep95",0.389598595963673,0.306490960224939,0.272629183373942,0.755434918529302,0.260484600771835,0.781479293062741
"Uckl1",0.121175512841593,0.508907772612272,0.133086164428627,0.731402116192324,0.120047737395109,0.78151834337892
"Tceb2",-0.072934764349939,0.571165413623349,-0.079476252312962,0.816254390657064,-0.0922490695878656,0.78151834337892
"Ppp1r14b",-0.370970940038278,0.458865659025664,-0.351518380595377,0.799036072247266,-0.36469765444721,0.78151834337892
"Tssk6",0.0788093549570266,0.94338111016966,-0.683155130788843,0.780962560093184,-0.696553589714509,0.781546183052427
"Surf6",-0.133610687709584,0.513666487459946,-0.132269967654452,0.805666257025657,-0.144511038998741,0.781935475908575
"Foxk2",0.252194098901437,0.381998633003186,0.219026008678857,0.78233128640544,0.206675965783481,0.781935475908575
"Rwdd4a",0.167048261192298,0.485359466319189,0.180760769584071,0.78117975806047,0.167976340071942,0.781998750370368
"4930455G09Rik",-0.950451154692607,0.396515558843063,-0.787604211100935,0.780287065853151,-0.806643468089082,0.78238864966066
"Sema5a",3.37330684581988,0.129678343056931,0.998885665165393,0.743632535199274,0.987952806392102,0.782501199000456
"Mrpl18",-0.140495434763615,0.449971492486596,-0.113502111335703,0.805666257025657,-0.126503719057708,0.782501199000456
"Lsm4",-0.176322866329218,0.48929551713331,-0.153899693307425,0.790191007959061,-0.166980342911485,0.782575452758856
"Nomo1",-0.11259642941442,0.672844107628062,-0.172349891038853,0.805666257025657,-0.184194701932695,0.782615887664641
"Ndufa7",0.0949831530386573,0.463773988439673,0.101088878293881,0.749348402516823,0.0882783023957078,0.782615887664641
"Zfp938",-0.325690427748857,0.446406723320282,-0.286365240900198,0.786266585931281,-0.298491789295218,0.782734951785681
